1{'age_gps_data': '0.51', 'easting': 2279781.2637126297, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185343.00', 'lond': 123.272790635, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674381', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M', 'northing': 103622.70637698192}
1{'age_gps_data': '0.16', 'easting': 2279781.254645178, 'latd': 44.56516450666667, 'lat_direction': 'N', 'timestamp': '185402.00', 'lond': 123.27279074833334, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674449', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098704', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70464994665}
2{'age_gps_data': '0.53', 'easting': 2279780.8120439127, 'latd': 44.565166415, 'lat_direction': 'N', 'timestamp': '185408.00', 'lond': 123.272796415, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677849', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099849', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93202079833}
3{'age_gps_data': '0.47', 'easting': 2279780.3677427573, 'latd': 44.565168363333335, 'lat_direction': 'N', 'timestamp': '185409.00', 'lond': 123.272802105, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681263', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9101018', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16389737558}
1{'age_gps_data': '0.49', 'easting': 2279781.2558423826, 'latd': 44.56516450833333, 'lat_direction': 'N', 'timestamp': '185403.00', 'lond': 123.27279073333334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674440', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9098705', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70479414426}
2{'age_gps_data': '0.20', 'easting': 2279780.8151305513, 'latd': 44.565166391666665, 'lat_direction': 'N', 'timestamp': '185409.00', 'lond': 123.272796375, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677825', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9099835', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9293205468}
3{'age_gps_data': '0.20', 'easting': 2279780.368316509, 'latd': 44.565168375, 'lat_direction': 'N', 'timestamp': '185410.00', 'lond': 123.27280209833333, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681259', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9101025', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16517481301}
1{'age_gps_data': '0.26', 'easting': 2279781.256466973, 'latd': 44.56516453333333, 'lat_direction': 'N', 'timestamp': '185404.00', 'lond': 123.27279072666667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674436', 'antenna_altitude': '47.648', 'geo_sep': '', 'latitude': '4433.9098720', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70755227935}
2{'age_gps_data': '1.20', 'easting': 2279780.815093557, 'latd': 44.56516641666666, 'lat_direction': 'N', 'timestamp': '185410.00', 'lond': 123.27279637666666, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677826', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099850', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9321013987}
3{'age_gps_data': '0.43', 'easting': 2279780.3704451555, 'latd': 44.56516834333333, 'lat_direction': 'N', 'timestamp': '185411.00', 'lond': 123.27280207, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681242', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9101006', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16158092674}
1{'age_gps_data': '1.26', 'easting': 2279781.256302883, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185405.00', 'lond': 123.27279072833333, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674437', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70663138758}
2{'age_gps_data': '0.20', 'easting': 2279780.815943517, 'latd': 44.56516639666667, 'lat_direction': 'N', 'timestamp': '185411.00', 'lond': 123.272796365, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677819', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9099838', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92984855175}
3{'age_gps_data': '0.16', 'easting': 2279780.3690341515, 'latd': 44.565168355, 'lat_direction': 'N', 'timestamp': '185412.00', 'lond': 123.27280208833334, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681253', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9101013', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16292650905}
1{'age_gps_data': '0.19', 'easting': 2279781.2567622475, 'latd': 44.56516450666667, 'lat_direction': 'N', 'timestamp': '185406.00', 'lond': 123.27279072166667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674433', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098704', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70457725879}
2{'age_gps_data': '0.43', 'easting': 2279780.8164791404, 'latd': 44.56516639833333, 'lat_direction': 'N', 'timestamp': '185412.00', 'lond': 123.27279635833334, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677815', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9099839', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93001546524}
3{'age_gps_data': '0.45', 'easting': 2279780.3684222717, 'latd': 44.56516833333333, 'lat_direction': 'N', 'timestamp': '185413.00', 'lond': 123.272802095, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681257', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9101000', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16053854953}
1{'age_gps_data': '0.49', 'easting': 2279781.2565865815, 'latd': 44.56516453, 'lat_direction': 'N', 'timestamp': '185407.00', 'lond': 123.272790725, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674435', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9098718', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70717756264}
2{'age_gps_data': '0.20', 'easting': 2279780.8161827307, 'latd': 44.56516639, 'lat_direction': 'N', 'timestamp': '185413.00', 'lond': 123.27279636166666, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677817', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099834', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9290991174}
3{'age_gps_data': '0.19', 'easting': 2279780.3733572615, 'latd': 44.56516837833333, 'lat_direction': 'N', 'timestamp': '185414.00', 'lond': 123.272802035, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681221', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9101027', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16537235212}
1{'age_gps_data': '0.22', 'easting': 2279781.256819441, 'latd': 44.56516452166667, 'lat_direction': 'N', 'timestamp': '185408.00', 'lond': 123.27279072166667, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674433', 'antenna_altitude': '47.647', 'geo_sep': '', 'latitude': '4433.9098713', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7062430419}
2{'age_gps_data': '0.47', 'easting': 2279780.8183379318, 'latd': 44.5651664, 'lat_direction': 'N', 'timestamp': '185414.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099840', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93013695255}
3{'age_gps_data': '1.19', 'easting': 2279780.373079918, 'latd': 44.565168375, 'lat_direction': 'N', 'timestamp': '185415.00', 'lond': 123.27280203833334, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681223', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9101025', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16501126532}
1{'age_gps_data': '0.43', 'easting': 2279781.2583754687, 'latd': 44.565164513333336, 'lat_direction': 'N', 'timestamp': '185409.00', 'lond': 123.27279070166666, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674421', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9098708', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70526309125}
2{'age_gps_data': '0.18', 'easting': 2279780.818035168, 'latd': 44.56516639, 'lat_direction': 'N', 'timestamp': '185415.00', 'lond': 123.27279633833334, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677803', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9099834', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92903551552}
3{'age_gps_data': '0.22', 'easting': 2279780.3737287945, 'latd': 44.565168371666665, 'lat_direction': 'N', 'timestamp': '185416.00', 'lond': 123.27280203, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681218', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9101023', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16461837571}
1{'age_gps_data': '0.12', 'easting': 2279781.259384301, 'latd': 44.565164535, 'lat_direction': 'N', 'timestamp': '185410.00', 'lond': 123.27279069, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674414', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098721', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70763742179}
2{'age_gps_data': '0.52', 'easting': 2279780.8208455965, 'latd': 44.56516639833333, 'lat_direction': 'N', 'timestamp': '185416.00', 'lond': 123.27279630333334, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677782', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9099839', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92986554746}
3{'age_gps_data': '0.43', 'easting': 2279780.372209759, 'latd': 44.565168355, 'lat_direction': 'N', 'timestamp': '185417.00', 'lond': 123.27280204833333, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681229', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9101013', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16281747725}
1{'age_gps_data': '1.12', 'easting': 2279781.259377946, 'latd': 44.56516453333333, 'lat_direction': 'N', 'timestamp': '185411.00', 'lond': 123.27279069, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674414', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9098720', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70745233353}
2{'age_gps_data': '0.30', 'easting': 2279780.8182056136, 'latd': 44.5651664, 'lat_direction': 'N', 'timestamp': '185417.00', 'lond': 123.27279633666667, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677802', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9099840', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93014149554}
3{'age_gps_data': '0.22', 'easting': 2279780.371825516, 'latd': 44.56516835833333, 'lat_direction': 'N', 'timestamp': '185418.00', 'lond': 123.27280205333334, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681232', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9101015', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16320127994}
1{'age_gps_data': '0.11', 'easting': 2279781.2598246015, 'latd': 44.565164511666666, 'lat_direction': 'N', 'timestamp': '185412.00', 'lond': 123.27279068333333, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674410', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098707', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70502802916}
2{'age_gps_data': '1.30', 'easting': 2279780.8176457053, 'latd': 44.565166426666664, 'lat_direction': 'N', 'timestamp': '185418.00', 'lond': 123.272796345, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677807', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099856', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93312560208}
3{'age_gps_data': '0.49', 'easting': 2279780.3729210473, 'latd': 44.56516833333333, 'lat_direction': 'N', 'timestamp': '185419.00', 'lond': 123.27280203833334, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681223', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9101000', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16038408689}
1{'age_gps_data': '0.46', 'easting': 2279781.2578641325, 'latd': 44.565164483333334, 'lat_direction': 'N', 'timestamp': '185413.00', 'lond': 123.27279070666667, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674424', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098690', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7019451512}
2{'age_gps_data': '0.24', 'easting': 2279780.8182362546, 'latd': 44.565166373333334, 'lat_direction': 'N', 'timestamp': '185419.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099824', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92717555817}
3{'age_gps_data': '0.22', 'easting': 2279780.371855024, 'latd': 44.56516829666667, 'lat_direction': 'N', 'timestamp': '185420.00', 'lond': 123.27280205, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681230', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9100978', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15634397324}
1{'age_gps_data': '0.14', 'easting': 2279781.262219014, 'latd': 44.565164515, 'lat_direction': 'N', 'timestamp': '185414.00', 'lond': 123.27279065333333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674392', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098709', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70531643089}
2{'age_gps_data': '0.51', 'easting': 2279780.8173036813, 'latd': 44.56516637166666, 'lat_direction': 'N', 'timestamp': '185420.00', 'lond': 123.27279634666667, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677808', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9099823', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92702227272}
3{'age_gps_data': '0.47', 'easting': 2279780.371678221, 'latd': 44.565168285, 'lat_direction': 'N', 'timestamp': '185421.00', 'lond': 123.27280205166667, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681231', 'antenna_altitude': '47.679', 'geo_sep': '', 'latitude': '4433.9100971', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1550529059}
1{'age_gps_data': '1.14', 'easting': 2279781.261935318, 'latd': 44.56516451, 'lat_direction': 'N', 'timestamp': '185415.00', 'lond': 123.27279065666667, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674394', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098706', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70477025677}
2{'age_gps_data': '0.29', 'easting': 2279780.8169194385, 'latd': 44.565166375, 'lat_direction': 'N', 'timestamp': '185421.00', 'lond': 123.27279635166667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677811', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9099825', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92740607541}
3{'age_gps_data': '0.18', 'easting': 2279780.3753958046, 'latd': 44.56516828833333, 'lat_direction': 'N', 'timestamp': '185422.00', 'lond': 123.272802005, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681203', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9100973', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15529587679}
1{'age_gps_data': '0.22', 'easting': 2279781.262287783, 'latd': 44.56516449833333, 'lat_direction': 'N', 'timestamp': '185416.00', 'lond': 123.27279065166667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674391', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9098699', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70346101839}
2{'age_gps_data': '0.53', 'easting': 2279780.8191878917, 'latd': 44.56516638, 'lat_direction': 'N', 'timestamp': '185422.00', 'lond': 123.27279632333334, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677794', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9099828', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9278841056}
