3{'age_gps_data': '1.16', 'easting': 2279780.3795357593, 'latd': 44.56516829833333, 'lat_direction': 'N', 'timestamp': '185903.00', 'lond': 123.27280195333333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681172', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9100979', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1562655652}
3{'age_gps_data': '0.57', 'easting': 2279780.37564773, 'latd': 44.565168285, 'lat_direction': 'N', 'timestamp': '190019.00', 'lond': 123.27280200166666, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681201', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9100971', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15491661616}
1{'age_gps_data': '0.39', 'easting': 2279781.286323398, 'latd': 44.565164243333335, 'lat_direction': 'N', 'timestamp': '190013.00', 'lond': 123.27279033666667, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674202', 'antenna_altitude': '47.624', 'geo_sep': '', 'latitude': '4433.9098546', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.6742840698}
2{'age_gps_data': '0.57', 'easting': 2279780.8228482828, 'latd': 44.56516636833334, 'lat_direction': 'N', 'timestamp': '190019.00', 'lond': 123.27279627666667, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677766', 'antenna_altitude': '47.681', 'geo_sep': '', 'latitude': '4433.9099821', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92646129243}
3{'age_gps_data': '0.74', 'easting': 2279780.373970959, 'latd': 44.56516826166666, 'lat_direction': 'N', 'timestamp': '190020.00', 'lond': 123.27280202166666, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681213', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9100957', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15237991232}
1{'age_gps_data': '0.75', 'easting': 2279781.262538575, 'latd': 44.56516446, 'lat_direction': 'N', 'timestamp': '190014.00', 'lond': 123.27279064666666, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674388', 'antenna_altitude': '47.686', 'geo_sep': '', 'latitude': '4433.9098676', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69919038564}
2{'age_gps_data': '0.75', 'easting': 2279780.8240634175, 'latd': 44.56516634, 'lat_direction': 'N', 'timestamp': '190020.00', 'lond': 123.27279626, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677756', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9099804', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92326938268}
3{'age_gps_data': '0.52', 'easting': 2279780.374241949, 'latd': 44.565168263333334, 'lat_direction': 'N', 'timestamp': '190021.00', 'lond': 123.27280201833334, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681211', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9100958', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15255591366}
1{'age_gps_data': '0.47', 'easting': 2279781.264132734, 'latd': 44.56516446166667, 'lat_direction': 'N', 'timestamp': '190015.00', 'lond': 123.27279062666666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674376', 'antenna_altitude': '47.685', 'geo_sep': '', 'latitude': '4433.9098677', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69932095613}
2{'age_gps_data': '0.45', 'easting': 2279780.825663931, 'latd': 44.56516634333333, 'lat_direction': 'N', 'timestamp': '190021.00', 'lond': 123.27279624, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677744', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9099806', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9235850405}
3{'age_gps_data': '0.76', 'easting': 2279780.374425103, 'latd': 44.56516827666667, 'lat_direction': 'N', 'timestamp': '190022.00', 'lond': 123.27280201666666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681210', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9100966', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15403206646}
1{'age_gps_data': '0.71', 'easting': 2279781.264864219, 'latd': 44.56516448, 'lat_direction': 'N', 'timestamp': '190016.00', 'lond': 123.27279061833333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674371', 'antenna_altitude': '47.688', 'geo_sep': '', 'latitude': '4433.9098688', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7013342008}
2{'age_gps_data': '0.75', 'easting': 2279780.8242084463, 'latd': 44.56516634333333, 'lat_direction': 'N', 'timestamp': '190022.00', 'lond': 123.27279625833333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677755', 'antenna_altitude': '47.683', 'geo_sep': '', 'latitude': '4433.9099806', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9236350134}
3{'age_gps_data': '0.52', 'easting': 2279780.375627531, 'latd': 44.565168245, 'lat_direction': 'N', 'timestamp': '190023.00', 'lond': 123.272802, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681200', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9100947', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.150469983}
1{'age_gps_data': '0.44', 'easting': 2279781.263590756, 'latd': 44.565164458333335, 'lat_direction': 'N', 'timestamp': '190017.00', 'lond': 123.27279063333333, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674380', 'antenna_altitude': '47.684', 'geo_sep': '', 'latitude': '4433.9098675', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69896895532}
2{'age_gps_data': '0.54', 'easting': 2279780.8236971074, 'latd': 44.565166313333336, 'lat_direction': 'N', 'timestamp': '190023.00', 'lond': 123.27279626333333, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677758', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9099788', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92031707522}
3{'age_gps_data': '0.75', 'easting': 2279780.3725154735, 'latd': 44.56516826166666, 'lat_direction': 'N', 'timestamp': '190024.00', 'lond': 123.27280204, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681224', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9100957', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15242988616}
1{'age_gps_data': '0.10', 'easting': 2279781.2676630747, 'latd': 44.56516452, 'lat_direction': 'N', 'timestamp': '190018.00', 'lond': 123.272790585, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674351', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9098712', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70568542928}
2{'age_gps_data': '0.75', 'easting': 2279780.8217504835, 'latd': 44.56516632333334, 'lat_direction': 'N', 'timestamp': '190024.00', 'lond': 123.27279628833334, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677773', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9099794', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92149574403}
3{'age_gps_data': '0.50', 'easting': 2279780.3739276095, 'latd': 44.565168285, 'lat_direction': 'N', 'timestamp': '190025.00', 'lond': 123.27280202333333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681214', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9100971', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15497567505}
1{'age_gps_data': '0.52', 'easting': 2279781.267618591, 'latd': 44.56516450833333, 'lat_direction': 'N', 'timestamp': '190019.00', 'lond': 123.272790585, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674351', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098705', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70438981988}
2{'age_gps_data': '0.51', 'easting': 2279780.8234145427, 'latd': 44.56516634333333, 'lat_direction': 'N', 'timestamp': '190025.00', 'lond': 123.27279626833334, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677761', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9099806', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92366227135}
3{'age_gps_data': '0.74', 'easting': 2279780.3707138747, 'latd': 44.565168275, 'lat_direction': 'N', 'timestamp': '190026.00', 'lond': 123.27280206333333, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681238', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9100965', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15397418384}
1{'age_gps_data': '0.74', 'easting': 2279781.2683044607, 'latd': 44.56516448, 'lat_direction': 'N', 'timestamp': '190020.00', 'lond': 123.272790575, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674345', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098688', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70121608395}
2{'age_gps_data': '0.74', 'easting': 2279780.8190480857, 'latd': 44.56516634333333, 'lat_direction': 'N', 'timestamp': '190026.00', 'lond': 123.27279632333334, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677794', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9099806', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92381218914}
3{'age_gps_data': '0.47', 'easting': 2279780.372371582, 'latd': 44.565168293333336, 'lat_direction': 'N', 'timestamp': '190027.00', 'lond': 123.27280204333333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681226', 'antenna_altitude': '47.676', 'geo_sep': '', 'latitude': '4433.9100976', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15595562663}
1{'age_gps_data': '0.50', 'easting': 2279781.269294226, 'latd': 44.56516449666667, 'lat_direction': 'N', 'timestamp': '190021.00', 'lond': 123.27279056333333, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674338', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9098698', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70303515252}
2{'age_gps_data': '0.50', 'easting': 2279780.8190862145, 'latd': 44.56516635333333, 'lat_direction': 'N', 'timestamp': '190027.00', 'lond': 123.27279632333334, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677794', 'antenna_altitude': '47.681', 'geo_sep': '', 'latitude': '4433.9099812', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92492271215}
3{'age_gps_data': '0.73', 'easting': 2279780.374979791, 'latd': 44.565168283333335, 'lat_direction': 'N', 'timestamp': '190028.00', 'lond': 123.27280201, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681206', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9100970', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15475424379}
1{'age_gps_data': '0.73', 'easting': 2279781.2680588895, 'latd': 44.565164485, 'lat_direction': 'N', 'timestamp': '190022.00', 'lond': 123.27279057833333, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674347', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9098691', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70178042818}
2{'age_gps_data': '0.75', 'easting': 2279780.8222491113, 'latd': 44.56516635, 'lat_direction': 'N', 'timestamp': '190028.00', 'lond': 123.27279628333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677770', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9099810', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9244435057}
3{'age_gps_data': '0.45', 'easting': 2279780.374412393, 'latd': 44.565168273333335, 'lat_direction': 'N', 'timestamp': '190029.00', 'lond': 123.27280201666666, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681210', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9100964', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15366189275}
1{'age_gps_data': '0.49', 'easting': 2279781.266728232, 'latd': 44.565164448333334, 'lat_direction': 'N', 'timestamp': '190023.00', 'lond': 123.27279059333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674356', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098669', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69774940051}
2{'age_gps_data': '0.46', 'easting': 2279780.8205480548, 'latd': 44.565166355, 'lat_direction': 'N', 'timestamp': '190029.00', 'lond': 123.272796305, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677783', 'antenna_altitude': '47.680', 'geo_sep': '', 'latitude': '4433.9099813', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92505782843}
1{'age_gps_data': '0.72', 'easting': 2279781.264964764, 'latd': 44.56516447166667, 'lat_direction': 'N', 'timestamp': '190024.00', 'lond': 123.27279061666667, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674370', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098683', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70040422212}
1{'age_gps_data': '0.46', 'easting': 2279781.264586876, 'latd': 44.565164476666666, 'lat_direction': 'N', 'timestamp': '190025.00', 'lond': 123.27279062166667, 'gps_qual': '4', 'ref_station_id': '0244*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674373', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098686', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70097311027}
1{'age_gps_data': '0.73', 'easting': 2279781.2618769896, 'latd': 44.56516446, 'lat_direction': 'N', 'timestamp': '190026.00', 'lond': 123.272790655, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674393', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098676', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.6992131006}
1{'age_gps_data': '0.47', 'easting': 2279781.263698787, 'latd': 44.56516448666
