3{'timestamp': '195715.00', 'gps_qual': '1', 'latitude': '4433.9739502', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.920', 'easting': 2279711.710731252, 'geo_sep': '', 'northing': 103743.83604627289, 'lat_direction': 'N', 'lond': 123.273718035, 'longitude': '12316.4230821', 'latd': 44.56623250333333, 'geo_sep_units': '', 'ref_station_id': '*0E\r\n', 'num_sats': '10', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195830.00', 'gps_qual': '2', 'latitude': '4433.9740210', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '56.232', 'easting': 2279712.4075009683, 'geo_sep': '', 'northing': 103743.94331155252, 'lat_direction': 'N', 'lond': 123.273709315, 'longitude': '12316.4225589', 'latd': 44.56623368333333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195825.00', 'gps_qual': '2', 'latitude': '4433.9730379', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '53.483', 'easting': 2279713.1601956715, 'geo_sep': '', 'northing': 103742.09572312701, 'lat_direction': 'N', 'lond': 123.27369904666666, 'longitude': '12316.4219428', 'latd': 44.566217298333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195825.00', 'gps_qual': '2', 'latitude': '4433.9730379', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '53.483', 'easting': 2279713.1601956715, 'geo_sep': '', 'northing': 103742.09572312701, 'lat_direction': 'N', 'lond': 123.27369904666666, 'longitude': '12316.4219428', 'latd': 44.566217298333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195831.00', 'gps_qual': '2', 'latitude': '4433.9740668', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '56.448', 'easting': 2279712.408295397, 'geo_sep': '', 'northing': 103744.02815411519, 'lat_direction': 'N', 'lond': 123.27370934166666, 'longitude': '12316.4225605', 'latd': 44.56623444666667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195831.00', 'gps_qual': '2', 'latitude': '4433.9722302', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '54.291', 'easting': 2279714.114441295, 'geo_sep': '', 'northing': 103740.56623807363, 'lat_direction': 'N', 'lond': 123.27368638, 'longitude': '12316.4211828', 'latd': 44.566203836666666, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195826.00', 'gps_qual': '2', 'latitude': '4433.9730097', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '53.344', 'easting': 2279713.148347135, 'geo_sep': '', 'northing': 103742.04387396108, 'lat_direction': 'N', 'lond': 123.27369917333333, 'longitude': '12316.4219504', 'latd': 44.56621682833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195832.00', 'gps_qual': '2', 'latitude': '4433.9740476', 'age_gps_data': '0.31', 'lon_direction': 'W', 'antenna_altitude': '56.487', 'easting': 2279712.432346925, 'geo_sep': '', 'northing': 103743.99174942914, 'lat_direction': 'N', 'lond': 123.27370902333334, 'longitude': '12316.4225414', 'latd': 44.566234126666664, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195827.00', 'gps_qual': '2', 'latitude': '4433.9729670', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '53.222', 'easting': 2279713.156350221, 'geo_sep': '', 'northing': 103741.96447371226, 'lat_direction': 'N', 'lond': 123.27369903833333, 'longitude': '12316.4219423', 'latd': 44.566216116666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195827.00', 'gps_qual': '2', 'latitude': '4433.9729670', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '53.222', 'easting': 2279713.156350221, 'geo_sep': '', 'northing': 103741.96447371226, 'lat_direction': 'N', 'lond': 123.27369903833333, 'longitude': '12316.4219423', 'latd': 44.566216116666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195833.00', 'gps_qual': '2', 'latitude': '4433.9722714', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '54.252', 'easting': 2279714.110709221, 'geo_sep': '', 'northing': 103740.64271205198, 'lat_direction': 'N', 'lond': 123.27368646, 'longitude': '12316.4211876', 'latd': 44.56620452333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195833.00', 'gps_qual': '2', 'latitude': '4433.9722714', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '54.252', 'easting': 2279714.110709221, 'geo_sep': '', 'northing': 103740.64271205198, 'lat_direction': 'N', 'lond': 123.27368646, 'longitude': '12316.4211876', 'latd': 44.56620452333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '195828.00', 'gps_qual': '2', 'latitude': '4433.9728620', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '52.971', 'easting': 2279713.194133165, 'geo_sep': '', 'northing': 103741.76860543247, 'lat_direction': 'N', 'lond': 123.27369847833333, 'longitude': '12316.4219087', 'latd': 44.566214366666664, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
2{'timestamp': '195834.00', 'gps_qual': '2', 'latitude': '4433.9740913', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '56.788', 'easting': 2279712.450870304, 'geo_sep': '', 'northing': 103744.0720916707, 'lat_direction': 'N', 'lond': 123.273708825, 'longitude': '12316.4225295', 'latd': 44.566234855, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195834.00', 'gps_qual': '2', 'latitude': '4433.9722866', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '54.283', 'easting': 2279714.071054915, 'geo_sep': '', 'northing': 103740.67224039976, 'lat_direction': 'N', 'lond': 123.27368697166666, 'longitude': '12316.4212183', 'latd': 44.566204776666666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '195829.00', 'gps_qual': '2', 'latitude': '4433.9727706', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '52.758', 'easting': 2279713.217696794, 'geo_sep': '', 'northing': 103741.59842704888, 'lat_direction': 'N', 'lond': 123.27369810833333, 'longitude': '12316.4218865', 'latd': 44.56621284333333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
2{'timestamp': '195835.00', 'gps_qual': '2', 'latitude': '4433.9740682', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '56.840', 'easting': 2279712.4806280634, 'geo_sep': '', 'northing': 103744.02826409414, 'lat_direction': 'N', 'lond': 123.27370843166666, 'longitude': '12316.4225059', 'latd': 44.56623447, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195835.00', 'gps_qual': '2', 'latitude': '4433.9723101', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '54.281', 'easting': 2279714.0658007353, 'geo_sep': '', 'northing': 103740.71596761141, 'lat_direction': 'N', 'lond': 123.27368705666666, 'longitude': '12316.4212234', 'latd': 44.56620516833333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '195830.00', 'gps_qual': '2', 'latitude': '4433.9726828', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '52.575', 'easting': 2279713.2474434245, 'geo_sep': '', 'northing': 103741.43470730074, 'lat_direction': 'N', 'lond': 123.27369766333334, 'longitude': '12316.4218598', 'latd': 44.56621138, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
2{'timestamp': '195836.00', 'gps_qual': '2', 'latitude': '4433.9740573', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '56.848', 'easting': 2279712.489991057, 'geo_sep': '', 'northing': 103744.00774423499, 'lat_direction': 'N', 'lond': 123.273708305, 'longitude': '12316.4224983', 'latd': 44.566234288333334, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195831.00', 'gps_qual': '2', 'latitude': '4433.9726132', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '52.400', 'easting': 2279713.262336956, 'geo_sep': '', 'northing': 103741.30522325635, 'lat_direction': 'N', 'lond': 123.27369742, 'longitude': '12316.4218452', 'latd': 44.56621022, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195831.00', 'gps_qual': '2', 'latitude': '4433.9726132', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '52.400', 'easting': 2279713.262336956, 'geo_sep': '', 'northing': 103741.30522325635, 'lat_direction': 'N', 'lond': 123.27369742, 'longitude': '12316.4218452', 'latd': 44.56621022, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
2{'timestamp': '195837.00', 'gps_qual': '2', 'latitude': '4433.9741626', 'age_gps_data': '0.31', 'lon_direction': 'W', 'antenna_altitude': '57.176', 'easting': 2279712.4494486214, 'geo_sep': '', 'northing': 103744.2042632103, 'lat_direction': 'N', 'lond': 123.2737089, 'longitude': '12316.4225340', 'latd': 44.56623604333333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195832.00', 'gps_qual': '2', 'latitude': '4433.9725529', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '52.185', 'easting': 2279713.2889360934, 'geo_sep': '', 'northing': 103741.19257057924, 'lat_direction': 'N', 'lond': 123.27369703666666, 'longitude': '12316.4218222', 'latd': 44.566209215, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '05', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195832.00', 'gps_qual': '2', 'latitude': '4433.9725529', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '52.185', 'easting': 2279713.2889360934, 'geo_sep': '', 'northing': 103741.19257057924, 'lat_direction': 'N', 'lond': 123.27369703666666, 'longitude': '12316.4218222', 'latd': 44.566209215, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '05', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195838.00', 'gps_qual': '2', 'latitude': '4433.9723648', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '54.206', 'easting': 2279714.0330237616, 'geo_sep': '', 'northing': 103740.81845536362, 'lat_direction': 'N', 'lond': 123.27368751333333, 'longitude': '12316.4212508', 'latd': 44.56620608, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195838.00', 'gps_qual': '2', 'latitude': '4433.9723648', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '54.206', 'easting': 2279714.0330237616, 'geo_sep': '', 'northing': 103740.81845536362, 'lat_direction': 'N', 'lond': 123.27368751333333, 'longitude': '12316.4212508', 'latd': 44.56620608, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '195833.00', 'gps_qual': '2', 'latitude': '4433.9725086', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '51.995', 'easting': 2279713.2984252456, 'geo_sep': '', 'northing': 103741.11015440524, 'lat_direction': 'N', 'lond': 123.27369688166667, 'longitude': '12316.4218129', 'latd': 44.56620847666667, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
2{'timestamp': '195839.00', 'gps_qual': '2', 'latitude': '4433.9742203', 'age_gps_data': '1.53', 'lon_direction': 'W', 'antenna_altitude': '57.514', 'easting': 2279712.4684650204, 'geo_sep': '', 'northing': 103744.31053126883, 'lat_direction': 'N', 'lond': 123.27370870666667, 'longitude': '12316.4225224', 'latd': 44.566237005, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195834.00', 'gps_qual': '2', 'latitude': '4433.9724563', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '51.871', 'easting': 2279713.3325456004, 'geo_sep': '', 'northing': 103741.01206783578, 'lat_direction': 'N', 'lond': 123.27369641, 'longitude': '12316.4217846', 'latd': 44.566207605, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195834.00', 'gps_qual': '2', 'latitude': '4433.9724563', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '51.871', 'easting': 2279713.3325456004, 'geo_sep': '', 'northing': 103741.01206783578, 'lat_direction': 'N', 'lond': 123.27369641, 'longitude': '12316.4217846', 'latd': 44.566207605, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195835.00', 'gps_qual': '2', 'latitude': '4433.9724059', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '51.774', 'easting': 2279713.3546138066, 'geo_sep': '', 'northing': 103740.91791600548, 'lat_direction': 'N', 'lond': 123.27369609166666, 'longitude': '12316.4217655', 'latd': 44.566206765, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
1{'timestamp': '195835.00', 'gps_qual': '2', 'latitude': '4433.9724059', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '51.774', 'easting': 2279713.3546138066, 'geo_sep': '', 'northing': 103740.91791600548, 'lat_direction': 'N', 'lond': 123.27369609166666, 'longitude': '12316.4217655', 'latd': 44.566206765, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195835.00', 'gps_qual': '2', 'latitude': '4433.9724059', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '51.774', 'easting': 2279713.3546138066, 'geo_sep': '', 'northing': 103740.91791600548, 'lat_direction': 'N', 'lond': 123.27369609166666, 'longitude': '12316.4217655', 'latd': 44.566206765, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195841.00', 'gps_qual': '2', 'latitude': '4433.9742619', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '57.751', 'easting': 2279712.477063639, 'geo_sep': '', 'northing': 103744.38732296787, 'lat_direction': 'N', 'lond': 123.27370863166666, 'longitude': '12316.4225179', 'latd': 44.56623769833333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195836.00', 'gps_qual': '2', 'latitude': '4433.9723640', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '51.676', 'easting': 2279713.375766886, 'geo_sep': '', 'northing': 103740.83954655752, 'lat_direction': 'N', 'lond': 123.27369579166667, 'longitude': '12316.4217475', 'latd': 44.566206066666666, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
1{'timestamp': '195836.00', 'gps_qual': '2', 'latitude': '4433.9723640', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '51.676', 'easting': 2279713.375766886, 'geo_sep': '', 'northing': 103740.83954655752, 'lat_direction': 'N', 'lond': 123.27369579166667, 'longitude': '12316.4217475', 'latd': 44.566206066666666, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195842.00', 'gps_qual': '2', 'latitude': '4433.9725332', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '54.445', 'easting': 2279713.8465801263, 'geo_sep': '', 'northing': 103741.1369130034, 'lat_direction': 'N', 'lond': 123.27368999666666, 'longitude': '12316.4213998', 'latd': 44.566208886666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
2{'timestamp': '195842.00', 'gps_qual': '2', 'latitude': '4433.9725332', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '54.445', 'easting': 2279713.8465801263, 'geo_sep': '', 'northing': 103741.1369130034, 'lat_direction': 'N', 'lond': 123.27368999666666, 'longitude': '12316.4213998', 'latd': 44.566208886666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '195837.00', 'gps_qual': '2', 'latitude': '4433.9723320', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '51.602', 'easting': 2279713.3824654436, 'geo_sep': '', 'northing': 103740.7800187841, 'lat_direction': 'N', 'lond': 123.27369568166667, 'longitude': '12316.4217409', 'latd': 44.56620553333333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195838.00', 'gps_qual': '2', 'latitude': '4433.9723043', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '51.508', 'easting': 2279713.37938145, 'geo_sep': '', 'northing': 103740.72879512329, 'lat_direction': 'N', 'lond': 123.27369569833333, 'longitude': '12316.4217419', 'latd': 44.566205071666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
1{'timestamp': '195838.00', 'gps_qual': '2', 'latitude': '4433.9723043', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '51.508', 'easting': 2279713.37938145, 'geo_sep': '', 'northing': 103740.72879512329, 'lat_direction': 'N', 'lond': 123.27369569833333, 'longitude': '12316.4217419', 'latd': 44.566205071666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195838.00', 'gps_qual': '2', 'latitude': '4433.9723043', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '51.508', 'easting': 2279713.37938145, 'geo_sep': '', 'northing': 103740.72879512329, 'lat_direction': 'N', 'lond': 123.27369569833333, 'longitude': '12316.4217419', 'latd': 44.566205071666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195844.00', 'gps_qual': '2', 'latitude': '4433.9742325', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '57.906', 'easting': 2279712.517535322, 'geo_sep': '', 'northing': 103744.33145318087, 'lat_direction': 'N', 'lond': 123.27370809833333, 'longitude': '12316.4224859', 'latd': 44.566237208333334, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195844.00', 'gps_qual': '2', 'latitude': '4433.9725899', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '54.360', 'easting': 2279713.7742359536, 'geo_sep': '', 'northing': 103741.24446581025, 'lat_direction': 'N', 'lond': 123.27369095333333, 'longitude': '12316.4214572', 'latd': 44.56620983166667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '195839.00', 'gps_qual': '2', 'latitude': '4433.9722735', 'age_gps_data': '1.37', 'lon_direction': 'W', 'antenna_altitude': '51.432', 'easting': 2279713.384700832, 'geo_sep': '', 'northing': 103740.67153838184, 'lat_direction': 'N', 'lond': 123.27369560666666, 'longitude': '12316.4217364', 'latd': 44.56620455833333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195845.00', 'gps_qual': '2', 'latitude': '4433.9726267', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '54.355', 'easting': 2279713.7117411853, 'geo_sep': '', 'northing': 103741.31480457168, 'lat_direction': 'N', 'lond': 123.27369177, 'longitude': '12316.4215062', 'latd': 44.566210445, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '195845.00', 'gps_qual': '2', 'latitude': '4433.9726267', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '54.355', 'easting': 2279713.7117411853, 'geo_sep': '', 'northing': 103741.31480457168, 'lat_direction': 'N', 'lond': 123.27369177, 'longitude': '12316.4215062', 'latd': 44.566210445, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '195840.00', 'gps_qual': '2', 'latitude': '4433.9722400', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '51.356', 'easting': 2279713.395405786, 'geo_sep': '', 'northing': 103740.60909342859, 'lat_direction': 'N', 'lond': 123.273695445, 'longitude': '12316.4217267', 'latd': 44.566204, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195841.00', 'gps_qual': '2', 'latitude': '4433.9722099', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '51.322', 'easting': 2279713.4084439073, 'geo_sep': '', 'northing': 103740.55286872108, 'lat_direction': 'N', 'lond': 123.27369525666667, 'longitude': '12316.4217154', 'latd': 44.56620349833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195841.00', 'gps_qual': '2', 'latitude': '4433.9722099', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '51.322', 'easting': 2279713.4084439073, 'geo_sep': '', 'northing': 103740.55286872108, 'lat_direction': 'N', 'lond': 123.27369525666667, 'longitude': '12316.4217154', 'latd': 44.56620349833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
1{'timestamp': '195841.00', 'gps_qual': '2', 'latitude': '4433.9722099', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '51.322', 'easting': 2279713.4084439073, 'geo_sep': '', 'northing': 103740.55286872108, 'lat_direction': 'N', 'lond': 123.27369525666667, 'longitude': '12316.4217154', 'latd': 44.56620349833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
2{'timestamp': '195847.00', 'gps_qual': '2', 'latitude': '4433.9741396', 'age_gps_data': '0.68', 'lon_direction': 'W', 'antenna_altitude': '57.924', 'easting': 2279712.574611427, 'geo_sep': '', 'northing': 103744.1573442109, 'lat_direction': 'N', 'lond': 123.273707305, 'longitude': '12316.4224383', 'latd': 44.56623566, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195842.00', 'gps_qual': '2', 'latitude': '4433.9721767', 'age_gps_data': '0.31', 'lon_direction': 'W', 'antenna_altitude': '51.262', 'easting': 2279713.4259159723, 'geo_sep': '', 'northing': 103740.49074726459, 'lat_direction': 'N', 'lond': 123.27369501, 'longitude': '12316.4217006', 'latd': 44.566202945, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195842.00', 'gps_qual': '2', 'latitude': '4433.9721767', 'age_gps_data': '0.31', 'lon_direction': 'W', 'antenna_altitude': '51.262', 'easting': 2279713.4259159723, 'geo_sep': '', 'northing': 103740.49074726459, 'lat_direction': 'N', 'lond': 123.27369501, 'longitude': '12316.4217006', 'latd': 44.566202945, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195848.00', 'gps_qual': '2', 'latitude': '4433.9726847', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '54.290', 'easting': 2279713.6483447263, 'geo_sep': '', 'northing': 103741.4244590383, 'lat_direction': 'N', 'lond': 123.273692615, 'longitude': '12316.4215569', 'latd': 44.566211411666664, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
2{'timestamp': '195848.00', 'gps_qual': '2', 'latitude': '4433.9726847', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '54.290', 'easting': 2279713.6483447263, 'geo_sep': '', 'northing': 103741.4244590383, 'lat_direction': 'N', 'lond': 123.273692615, 'longitude': '12316.4215569', 'latd': 44.566211411666664, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
