2{'timestamp': '185853.00', 'gps_qual': '4', 'latitude': '4433.8951761', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.376', 'easting': 2279951.2649238054, 'geo_sep': '', 'northing': 103589.64047422726, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.564919601666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185908.00', 'gps_qual': '4', 'latitude': '4433.8949895', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.335', 'easting': 2279952.178636623, 'geo_sep': '', 'northing': 103589.26334787626, 'lat_direction': 'N', 'lond': 123.270625885, 'longitude': '12316.2375531', 'latd': 44.564916491666665, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185912.00', 'gps_qual': '4', 'latitude': '4433.8950852', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.371', 'easting': 2279951.731657941, 'geo_sep': '', 'northing': 103589.45601947978, 'lat_direction': 'N', 'lond': 123.27063159166667, 'longitude': '12316.2378955', 'latd': 44.564918086666665, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185912.00', 'gps_qual': '4', 'latitude': '4433.8951775', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.261969398, 'geo_sep': '', 'northing': 103589.64316985756, 'lat_direction': 'N', 'lond': 123.27063758166666, 'longitude': '12316.2382549', 'latd': 44.564919625, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185909.00', 'gps_qual': '4', 'latitude': '4433.8949951', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.341', 'easting': 2279952.182697106, 'geo_sep': '', 'northing': 103589.27358565945, 'lat_direction': 'N', 'lond': 123.27062583833333, 'longitude': '12316.2375503', 'latd': 44.564916585, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185913.00', 'gps_qual': '4', 'latitude': '4433.8950838', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.373', 'easting': 2279951.732495268, 'geo_sep': '', 'northing': 103589.45339648146, 'lat_direction': 'N', 'lond': 123.27063158, 'longitude': '12316.2378948', 'latd': 44.56491806333333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185913.00', 'gps_qual': '4', 'latitude': '4433.8951766', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.375', 'easting': 2279951.2624415196, 'geo_sep': '', 'northing': 103589.64148591366, 'lat_direction': 'N', 'lond': 123.270637575, 'longitude': '12316.2382545', 'latd': 44.56491961, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185910.00', 'gps_qual': '4', 'latitude': '4433.8949939', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.343', 'easting': 2279952.183811766, 'geo_sep': '', 'northing': 103589.27132375631, 'lat_direction': 'N', 'lond': 123.27062582333333, 'longitude': '12316.2375494', 'latd': 44.564916565, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185914.00', 'gps_qual': '4', 'latitude': '4433.8950851', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.370', 'easting': 2279951.733371719, 'geo_sep': '', 'northing': 103589.45577538013, 'lat_direction': 'N', 'lond': 123.27063157, 'longitude': '12316.2378942', 'latd': 44.564918085, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185914.00', 'gps_qual': '4', 'latitude': '4433.8951790', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.2652402683, 'geo_sep': '', 'northing': 103589.6458372185, 'lat_direction': 'N', 'lond': 123.27063754166667, 'longitude': '12316.2382525', 'latd': 44.56491965, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185911.00', 'gps_qual': '4', 'latitude': '4433.8949966', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.341', 'easting': 2279952.1835862584, 'geo_sep': '', 'northing': 103589.27633473184, 'lat_direction': 'N', 'lond': 123.27062582833334, 'longitude': '12316.2375497', 'latd': 44.56491661, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185915.00', 'gps_qual': '4', 'latitude': '4433.8950836', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.364', 'easting': 2279951.732085614, 'geo_sep': '', 'northing': 103589.45303992461, 'lat_direction': 'N', 'lond': 123.270631585, 'longitude': '12316.2378951', 'latd': 44.56491806, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185915.00', 'gps_qual': '4', 'latitude': '4433.8951757', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.368', 'easting': 2279951.2622520537, 'geo_sep': '', 'northing': 103589.63982466701, 'lat_direction': 'N', 'lond': 123.27063757666667, 'longitude': '12316.2382546', 'latd': 44.564919595, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185912.00', 'gps_qual': '4', 'latitude': '4433.8949963', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.344', 'easting': 2279952.183434892, 'geo_sep': '', 'northing': 103589.27578401007, 'lat_direction': 'N', 'lond': 123.27062583, 'longitude': '12316.2375498', 'latd': 44.564916605, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185916.00', 'gps_qual': '4', 'latitude': '4433.8950849', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.7360053724, 'geo_sep': '', 'northing': 103589.45531441644, 'lat_direction': 'N', 'lond': 123.27063153666667, 'longitude': '12316.2378922', 'latd': 44.56491808166667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185916.00', 'gps_qual': '4', 'latitude': '4433.8951768', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.2654975257, 'geo_sep': '', 'northing': 103589.64175168145, 'lat_direction': 'N', 'lond': 123.27063753666667, 'longitude': '12316.2382522', 'latd': 44.56491961333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185913.00', 'gps_qual': '4', 'latitude': '4433.8949934', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.344', 'easting': 2279952.182986112, 'geo_sep': '', 'northing': 103589.27042555716, 'lat_direction': 'N', 'lond': 123.27062583333333, 'longitude': '12316.2375500', 'latd': 44.56491655666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '185917.00', 'gps_qual': '4', 'latitude': '4433.8951787', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.369', 'easting': 2279951.2628395013, 'geo_sep': '', 'northing': 103589.64536366705, 'lat_direction': 'N', 'lond': 123.27063757166667, 'longitude': '12316.2382543', 'latd': 44.564919645, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '185917.00', 'gps_qual': '4', 'latitude': '4433.8951787', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.369', 'easting': 2279951.2628395013, 'geo_sep': '', 'northing': 103589.64536366705, 'lat_direction': 'N', 'lond': 123.27063757166667, 'longitude': '12316.2382543', 'latd': 44.564919645, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185914.00', 'gps_qual': '4', 'latitude': '4433.8949979', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '47.343', 'easting': 2279952.188564559, 'geo_sep': '', 'northing': 103589.27857290581, 'lat_direction': 'N', 'lond': 123.27062576666667, 'longitude': '12316.2375460', 'latd': 44.56491663166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185918.00', 'gps_qual': '4', 'latitude': '4433.8950855', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.371', 'easting': 2279951.7348526134, 'geo_sep': '', 'northing': 103589.45646579564, 'lat_direction': 'N', 'lond': 123.27063155166667, 'longitude': '12316.2378931', 'latd': 44.56491809166667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185918.00', 'gps_qual': '4', 'latitude': '4433.8951793', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.377', 'easting': 2279951.2653916352, 'geo_sep': '', 'northing': 103589.64638794027, 'lat_direction': 'N', 'lond': 123.27063754, 'longitude': '12316.2382524', 'latd': 44.564919655, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185915.00', 'gps_qual': '4', 'latitude': '4433.8949977', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.348', 'easting': 2279952.1888164952, 'geo_sep': '', 'northing': 103589.27819365356, 'lat_direction': 'N', 'lond': 123.27062576333333, 'longitude': '12316.2375458', 'latd': 44.564916628333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185919.00', 'gps_qual': '4', 'latitude': '4433.8950851', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.733636356, 'geo_sep': '', 'northing': 103589.4557663016, 'lat_direction': 'N', 'lond': 123.27063156666667, 'longitude': '12316.2378940', 'latd': 44.564918085, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185919.00', 'gps_qual': '4', 'latitude': '4433.8951782', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.371', 'easting': 2279951.2637339765, 'geo_sep': '', 'northing': 103589.64440645464, 'lat_direction': 'N', 'lond': 123.27063756, 'longitude': '12316.2382536', 'latd': 44.564919636666666, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185916.00', 'gps_qual': '4', 'latitude': '4433.8949989', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.347', 'easting': 2279952.189818916, 'geo_sep': '', 'northing': 103589.28038292285, 'lat_direction': 'N', 'lond': 123.27062575166667, 'longitude': '12316.2375451', 'latd': 44.56491664833333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185920.00', 'gps_qual': '4', 'latitude': '4433.8950863', 'age_gps_data': '1.71', 'lon_direction': 'W', 'antenna_altitude': '47.362', 'easting': 2279951.730404614, 'geo_sep': '', 'northing': 103589.45810083393, 'lat_direction': 'N', 'lond': 123.27063160833333, 'longitude': '12316.2378965', 'latd': 44.564918105, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185920.00', 'gps_qual': '4', 'latitude': '4433.8951792', 'age_gps_data': '1.45', 'lon_direction': 'W', 'antenna_altitude': '47.370', 'easting': 2279951.2620773455, 'geo_sep': '', 'northing': 103589.6463163402, 'lat_direction': 'N', 'lond': 123.27063758166666, 'longitude': '12316.2382549', 'latd': 44.564919653333334, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185917.00', 'gps_qual': '4', 'latitude': '4433.8949990', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279952.1878405022, 'geo_sep': '', 'northing': 103589.28063610196, 'lat_direction': 'N', 'lond': 123.27062577666666, 'longitude': '12316.2375466', 'latd': 44.56491665, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185921.00', 'gps_qual': '4', 'latitude': '4433.8950862', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.732515345, 'geo_sep': '', 'northing': 103589.45784311742, 'lat_direction': 'N', 'lond': 123.27063158166666, 'longitude': '12316.2378949', 'latd': 44.56491810333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185921.00', 'gps_qual': '4', 'latitude': '4433.8951792', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.2660468733, 'geo_sep': '', 'northing': 103589.64618015662, 'lat_direction': 'N', 'lond': 123.27063753166667, 'longitude': '12316.2382519', 'latd': 44.564919653333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185918.00', 'gps_qual': '4', 'latitude': '4433.8949988', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279952.188357073, 'geo_sep': '', 'northing': 103589.28024777025, 'lat_direction': 'N', 'lond': 123.27062577, 'longitude': '12316.2375462', 'latd': 44.56491664666667, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185922.00', 'gps_qual': '4', 'latitude': '4433.8950859', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.7311731195, 'geo_sep': '', 'northing': 103589.45733324997, 'lat_direction': 'N', 'lond': 123.27063159833334, 'longitude': '12316.2378959', 'latd': 44.56491809833334, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185922.00', 'gps_qual': '4', 'latitude': '4433.8951799', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '47.370', 'easting': 2279951.2651651, 'geo_sep': '', 'northing': 103589.64750754274, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.564919665, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185919.00', 'gps_qual': '4', 'latitude': '4433.8949976', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.341', 'easting': 2279952.187222334, 'geo_sep': '', 'northing': 103589.27806303743, 'lat_direction': 'N', 'lond': 123.27062578333333, 'longitude': '12316.2375470', 'latd': 44.564916626666665, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185923.00', 'gps_qual': '4', 'latitude': '4433.8950859', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.361', 'easting': 2279951.732760932, 'geo_sep': '', 'northing': 103589.45727877598, 'lat_direction': 'N', 'lond': 123.27063157833334, 'longitude': '12316.2378947', 'latd': 44.56491809833334, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185923.00', 'gps_qual': '4', 'latitude': '4433.8951784', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.2653344865, 'geo_sep': '', 'northing': 103589.6447221553, 'lat_direction': 'N', 'lond': 123.27063754, 'longitude': '12316.2382524', 'latd': 44.56491964, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185920.00', 'gps_qual': '4', 'latitude': '4433.8949974', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '47.342', 'easting': 2279952.1890620803, 'geo_sep': '', 'northing': 103589.27762931306, 'lat_direction': 'N', 'lond': 123.27062576, 'longitude': '12316.2375456', 'latd': 44.56491662333333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185924.00', 'gps_qual': '4', 'latitude': '4433.8950868', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.361', 'easting': 2279951.7303040456, 'geo_sep': '', 'northing': 103589.45903081074, 'lat_direction': 'N', 'lond': 123.27063161, 'longitude': '12316.2378966', 'latd': 44.564918113333334, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185924.00', 'gps_qual': '4', 'latitude': '4433.8951785', 'age_gps_data': '1.73', 'lon_direction': 'W', 'antenna_altitude': '47.364', 'easting': 2279951.264017661, 'geo_sep': '', 'northing': 103589.64495263714, 'lat_direction': 'N', 'lond': 123.27063755666667, 'longitude': '12316.2382534', 'latd': 44.56491964166667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185921.00', 'gps_qual': '4', 'latitude': '4433.8949970', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279952.1866549635, 'geo_sep': '', 'northing': 103589.27697067335, 'lat_direction': 'N', 'lond': 123.27062579, 'longitude': '12316.2375474', 'latd': 44.564916616666665, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185925.00', 'gps_qual': '4', 'latitude': '4433.8950840', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.359', 'easting': 2279951.7269506273, 'geo_sep': '', 'northing': 103589.45395731367, 'lat_direction': 'N', 'lond': 123.27063165, 'longitude': '12316.2378990', 'latd': 44.564918066666664, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '185925.00', 'gps_qual': '4', 'latitude': '4433.8951786', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.2616422945, 'geo_sep': '', 'northing': 103589.64521943498, 'lat_direction': 'N', 'lond': 123.27063758666667, 'longitude': '12316.2382552', 'latd': 44.56491964333333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '185922.00', 'gps_qual': '4', 'latitude': '4433.8949947', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.335', 'easting': 2279952.183862565, 'geo_sep': '', 'northing': 103589.2728044549, 'lat_direction': 'N', 'lond': 123.27062582333333, 'longitude': '12316.2375494', 'latd': 44.56491657833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '185926.00', 'gps_qual': '4', 'latitude': '4433.8950836', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.7256020512, 'geo_sep': '', 'northing': 103589.45326235797, 'lat_direction': 'N', 'lond': 123.27063166666667, 'longitude': '12316.2379000', 'latd': 44.56491806, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
